state,poverty_rate,unemployment_rate,no_hs_diploma,SES_composite,SES_quartile,high_vulnerability
CA,11.3,5.5,8.7,0.6076278378951835,Q3,0
CA,5.5,1.4,10.7,0.33953957139826013,Q2,0
SC,16.1,5.3,15.1,0.8401761086356885,Q4_MostVulnerable,1
TX,12.2,8.8,13.7,0.8860598345003184,Q4_MostVulnerable,1
NE,9.0,5.4,7.6,0.5102906853384256,Q3,0
KS,8.1,3.3,6.0,0.3043708890303416,Q2,0
NY,16.3,7.5,13.4,0.913430935709739,Q4_MostVulnerable,1
IL,6.6,4.8,9.0,0.46562698917886697,Q2,0
GA,1.1,3.8,6.3,0.17833651601952047,Q1_LeastVulnerable,0
MI,9.0,4.5,12.5,0.6381285805219605,Q3,0
FL,10.7,6.7,6.9,0.5827498408656906,Q3,0
MI,5.2,0.5,9.3,0.2605559091873541,Q1_LeastVulnerable,0
WA,6.2,2.3,5.9,0.20220666242308508,Q1_LeastVulnerable,0
TN,8.1,4.7,10.8,0.5750053044769786,Q3,0
VA,1.3,2.9,4.7,0.09723106301718652,Q1_LeastVulnerable,0
SC,14.5,5.0,10.6,0.7074580946318694,Q3,0
IA,8.1,4.8,7.8,0.46042860173986844,Q2,0
SD,18.6,6.7,11.4,0.8549225546361129,Q4_MostVulnerable,1
VA,14.1,5.8,12.1,0.8004455760661999,Q4_MostVulnerable,1
WA,7.6,5.8,7.3,0.48610227031614683,Q2,0
ND,4.2,4.6,8.7,0.3773074474856779,Q2,0
FL,10.3,3.6,11.4,0.5786123488224061,Q3,0
AR,13.7,4.5,15.2,0.7655951623169956,Q4_MostVulnerable,1
CO,3.2,2.3,7.3,0.17175896456609377,Q1_LeastVulnerable,0
WA,3.0,2.9,7.6,0.20507107999151283,Q1_LeastVulnerable,0
MA,14.9,5.5,15.3,0.8417144069594737,Q4_MostVulnerable,1
TN,10.5,6.7,9.0,0.6588160407383832,Q3,0
MI,9.2,5.3,6.6,0.47406110757479314,Q2,0
NC,6.9,4.7,8.8,0.4610120942075111,Q2,0
AZ,13.9,4.3,9.1,0.5930935709739019,Q3,0
GA,4.7,5.2,12.3,0.5610545300233397,Q3,0
ME,4.6,0.0,10.2,0.2792807129217059,Q1_LeastVulnerable,0
NY,3.8,4.4,11.2,0.45523021430086996,Q2,0
CO,4.5,4.7,7.4,0.3402291534054742,Q2,0
PA,6.8,3.4,9.5,0.4053681307023127,Q2,0
KS,23.8,11.1,16.0,0.992785911309145,Q4_MostVulnerable,1
SD,9.5,4.7,11.5,0.6362189688096754,Q3,0
CA,11.1,5.4,8.1,0.5751644387863356,Q3,0
NC,4.2,3.8,2.0,0.18634627625716105,Q1_LeastVulnerable,0
IL,10.9,10.0,8.8,0.7098451092722257,Q4_MostVulnerable,1
SC,7.1,6.2,5.7,0.4418629323148738,Q2,0
KY,6.1,4.9,11.0,0.5393061744112031,Q3,0
NC,15.2,5.2,16.2,0.8342350944196902,Q4_MostVulnerable,1
VA,12.6,6.0,8.5,0.6495862507956716,Q3,0
AK,5.5,2.4,10.4,0.35715043496711224,Q2,0
AL,10.3,6.3,12.1,0.7585402079354976,Q4_MostVulnerable,1
PA,16.7,7.2,10.2,0.813123276044982,Q4_MostVulnerable,1
NY,18.6,5.9,13.5,0.8731169106726077,Q4_MostVulnerable,1
IL,10.0,5.1,8.8,0.5625397835773392,Q3,0
MI,14.0,4.9,13.5,0.7777424145979207,Q4_MostVulnerable,1
AR,11.6,5.7,8.4,0.6121366433269679,Q3,0
CT,8.5,3.3,9.1,0.4282304264799491,Q2,0
LA,5.4,3.7,6.3,0.261988117971568,Q1_LeastVulnerable,0
TN,10.8,6.4,11.4,0.7511669849352854,Q4_MostVulnerable,1
MI,7.9,4.3,8.5,0.44944833439422877,Q2,0
NE,11.1,4.8,9.5,0.5967006153193295,Q3,0
TX,5.2,3.9,7.2,0.2991194568215574,Q2,0
IL,11.0,6.3,14.6,0.8166772756206239,Q4_MostVulnerable,1
OH,4.7,1.7,6.5,0.16183959261616807,Q1_LeastVulnerable,0
TX,3.7,3.5,4.8,0.17308508381073626,Q1_LeastVulnerable,0
FL,16.2,8.8,14.3,0.9431890515595162,Q4_MostVulnerable,1
IA,10.0,5.9,9.7,0.6451835349034586,Q3,0
WV,3.5,3.1,3.9,0.13791640144281772,Q1_LeastVulnerable,0
WI,8.5,5.5,13.7,0.7103755569700828,Q4_MostVulnerable,1
FL,9.6,5.6,9.1,0.5944727349883302,Q3,0
CA,11.2,6.5,9.8,0.7011988117971568,Q3,0
HI,13.9,3.1,12.3,0.6406216847018884,Q3,0
KY,9.2,2.4,13.1,0.5397835773392744,Q3,0
MD,4.9,5.0,4.1,0.29089751750477405,Q2,0
NM,3.4,0.8,7.2,0.13743899851474645,Q1_LeastVulnerable,0
TX,8.8,5.2,13.6,0.6985996180776576,Q3,0
IN,11.7,5.0,11.1,0.6860810524082326,Q3,0
TN,6.4,2.4,5.7,0.2072989603225122,Q1_LeastVulnerable,0
CA,5.3,4.1,6.4,0.2869191597708466,Q1_LeastVulnerable,0
AR,5.3,3.9,8.1,0.3363038404413325,Q2,0
MN,5.6,6.8,10.4,0.5944196902185445,Q3,0
CA,8.6,3.6,8.6,0.4275938892425207,Q2,0
KY,7.3,6.4,10.3,0.6263526416295354,Q3,0
TX,3.0,3.4,3.6,0.1400381922342457,Q1_LeastVulnerable,0
GA,15.2,5.6,9.7,0.7126564820708677,Q4_MostVulnerable,1
OH,13.7,7.3,10.9,0.8122745597284108,Q4_MostVulnerable,1
IL,6.1,4.7,10.9,0.5215892213027796,Q3,0
AR,8.1,4.5,9.2,0.4962338213452153,Q3,0
MO,3.7,3.5,7.4,0.2436346276257161,Q1_LeastVulnerable,0
TN,6.4,3.0,8.7,0.3382134521536176,Q2,0
LA,0.5,0.9,7.5,0.10635476342032675,Q1_LeastVulnerable,0
NM,6.4,5.1,7.0,0.4019202206662424,Q2,0
TX,10.9,4.9,11.8,0.6882028431996604,Q3,0
RI,6.9,3.9,6.8,0.3350838107362614,Q2,0
CT,7.1,4.6,12.5,0.5962762571610439,Q3,0
OK,13.2,6.3,10.0,0.7345109272225758,Q4_MostVulnerable,1
MN,9.7,2.8,8.1,0.3909399533206026,Q2,0
OR,4.7,5.3,8.4,0.4187354126883089,Q2,0
MI,11.8,5.7,11.0,0.7228410778697221,Q4_MostVulnerable,1
CA,7.0,3.8,9.1,0.4180458306810948,Q2,0
MT,18.1,8.1,14.5,0.9511457670273712,Q4_MostVulnerable,1
MI,7.6,4.6,6.6,0.39131126670910255,Q2,0
MS,3.5,4.2,10.0,0.3880755357521748,Q2,0
TX,5.3,4.4,9.4,0.42138765117759386,Q2,0
TX,6.9,5.1,11.1,0.5808932739231912,Q3,0
MA,14.3,8.3,11.1,0.8470719287078294,Q4_MostVulnerable,1
MA,6.0,5.1,8.9,0.46334606407808193,Q2,0
MN,3.2,2.7,7.0,0.1777530235518778,Q1_LeastVulnerable,0
MS,4.1,1.5,9.3,0.24851474644600044,Q1_LeastVulnerable,0
WA,2.1,5.1,8.4,0.35163377890939956,Q2,0
NY,9.9,4.6,10.3,0.5900700190961171,Q3,0
ID,6.6,3.3,5.3,0.24612773180564398,Q1_LeastVulnerable,0
MS,11.6,2.9,14.4,0.6295883725864629,Q3,0
NY,12.4,6.2,12.3,0.7988542329726288,Q4_MostVulnerable,1
NY,7.5,4.5,7.5,0.41353702524931046,Q2,0
NE,14.2,4.0,12.9,0.7098981540420115,Q4_MostVulnerable,1
CO,1.7,3.2,2.8,0.10168682367918523,Q1_LeastVulnerable,0
AZ,11.6,4.7,12.9,0.7143008699342245,Q4_MostVulnerable,1
IN,14.6,10.4,9.4,0.7957776363250583,Q4_MostVulnerable,1
LA,7.9,3.5,8.5,0.3994271164863144,Q2,0
CA,5.6,3.0,8.3,0.30097602376405685,Q2,0
SD,16.5,5.6,15.3,0.8634627625716105,Q4_MostVulnerable,1
IA,4.3,5.2,7.4,0.3671758964566094,Q2,0
UT,8.6,4.0,10.6,0.5335773392743476,Q3,0
CO,5.2,2.5,7.6,0.24114152344578824,Q1_LeastVulnerable,0
CA,4.9,4.5,7.4,0.33609166136218965,Q2,0
MI,3.1,0.9,6.7,0.11457670273711011,Q1_LeastVulnerable,0
CT,15.6,7.6,12.4,0.8875981328241035,Q4_MostVulnerable,1
VA,4.2,5.9,3.7,0.3219817525991937,Q2,0
AL,5.8,4.6,6.4,0.33343942287290473,Q2,0
LA,11.1,6.3,11.0,0.7389136431147888,Q4_MostVulnerable,1
VA,8.0,5.7,8.5,0.537184383619775,Q3,0
KY,5.4,6.2,7.4,0.4474856779121579,Q2,0
CA,5.2,5.4,6.9,0.38266496923403354,Q2,0
IL,8.2,5.1,7.4,0.4665817950350095,Q2,0
MI,5.4,5.0,6.7,0.35985571822618284,Q2,0
CO,11.7,4.2,10.3,0.6003076596647571,Q3,0
MI,11.4,6.6,10.7,0.742785911309145,Q4_MostVulnerable,1
TN,8.9,3.2,10.2,0.477774241459792,Q2,0
TX,10.6,4.6,9.9,0.5903882877148313,Q3,0
CA,5.8,0.0,5.8,0.1466687884574581,Q1_LeastVulnerable,0
CO,8.0,5.0,6.2,0.4154466369615955,Q2,0
ID,5.5,2.7,12.9,0.4485996180776575,Q2,0
NV,15.8,8.4,10.6,0.8419796308084023,Q4_MostVulnerable,1
IA,3.7,3.7,5.8,0.20379800551665606,Q1_LeastVulnerable,0
TN,7.5,5.9,9.8,0.5899108847867601,Q3,0
OH,8.6,2.9,10.0,0.44971355824315723,Q2,0
CA,7.9,5.9,10.0,0.6092722257585402,Q3,0
NY,14.6,9.5,11.4,0.8717377466581796,Q4_MostVulnerable,1
CA,6.5,5.1,8.7,0.4688096753660089,Q2,0
GA,8.4,5.7,9.3,0.5808402291534055,Q3,0
CO,10.4,5.4,9.6,0.6215786123488224,Q3,0
CO,8.8,3.9,9.9,0.5057288351368555,Q3,0
NM,9.3,5.9,11.8,0.7107999151283684,Q4_MostVulnerable,1
MO,5.0,1.2,7.5,0.19292382771058772,Q1_LeastVulnerable,0
CO,3.1,2.3,6.5,0.14247825164438788,Q1_LeastVulnerable,0
WI,5.9,1.1,10.1,0.32150434967112246,Q2,0
LA,11.6,4.4,12.7,0.6906429026098028,Q3,0
CA,8.7,5.6,12.5,0.6979630808402293,Q3,0
CA,7.7,5.1,5.3,0.3908338637810312,Q2,0
NE,6.7,4.1,10.2,0.4729471674092934,Q2,0
WV,18.0,7.7,15.2,0.9505092297899426,Q4_MostVulnerable,1
MT,17.1,4.3,11.8,0.7315404201145768,Q4_MostVulnerable,1
WA,7.7,3.8,9.4,0.45003182686187143,Q2,0
MD,2.5,1.7,8.4,0.18082962019944834,Q1_LeastVulnerable,0
ME,22.7,7.8,14.7,0.959102482495226,Q4_MostVulnerable,1
MN,24.6,10.3,18.2,0.9975068958200722,Q4_MostVulnerable,1
OH,14.6,5.1,14.0,0.8036282622533418,Q4_MostVulnerable,1
KS,7.0,3.2,6.4,0.2823042647994908,Q1_LeastVulnerable,0
TX,17.1,4.0,13.2,0.7438468067048589,Q4_MostVulnerable,1
AZ,13.3,5.6,12.3,0.7812964141735624,Q4_MostVulnerable,1
MD,8.2,2.8,7.5,0.33290897517504775,Q2,0
MN,9.4,5.0,8.0,0.5132081476766391,Q3,0
NJ,3.5,1.6,6.5,0.13054317844260557,Q1_LeastVulnerable,0
ID,13.9,6.3,13.6,0.8526946743051135,Q4_MostVulnerable,1
LA,12.9,5.7,12.8,0.7927010396774877,Q4_MostVulnerable,1
MI,7.4,6.7,7.0,0.5089645660937832,Q3,0
OH,2.9,3.6,7.8,0.24803734351792914,Q1_LeastVulnerable,0
PA,5.0,0.7,5.8,0.1296944621260344,Q1_LeastVulnerable,0
OK,4.1,1.3,3.8,0.08858476554211754,Q1_LeastVulnerable,0
IN,11.8,5.6,10.2,0.6852853808614471,Q3,0
WY,7.8,2.9,11.1,0.47215149586250793,Q2,0
TN,13.5,1.6,13.1,0.5955866751538298,Q3,0
GA,2.2,4.7,6.1,0.24623382134521535,Q1_LeastVulnerable,0
DE,12.2,6.8,10.3,0.7480903882877148,Q4_MostVulnerable,1
IL,9.2,5.5,8.8,0.5674729471674093,Q3,0
MA,11.8,4.6,11.1,0.6616274135370253,Q3,0
TN,4.5,4.0,5.1,0.22809251007850628,Q1_LeastVulnerable,0
PA,7.5,3.2,8.1,0.3567791215786123,Q2,0
TN,6.4,4.2,7.8,0.3723742838956079,Q2,0
HI,13.9,4.8,9.3,0.633991088478676,Q3,0
NV,2.4,5.0,4.5,0.23854232972628897,Q1_LeastVulnerable,0
IL,3.3,0.6,7.4,0.1400912370040314,Q1_LeastVulnerable,0
CA,3.6,4.9,6.8,0.3111606195629111,Q2,0
ND,3.3,3.0,6.0,0.16242308508381073,Q1_LeastVulnerable,0
CO,3.6,2.3,5.0,0.1164332696796096,Q1_LeastVulnerable,0
NC,7.5,4.5,11.9,0.5854551241247613,Q3,0
NY,9.9,6.1,8.3,0.5942605559091874,Q3,0
SC,2.8,4.9,6.9,0.29752811372798643,Q2,0
CO,7.3,4.6,7.7,0.4227137704222364,Q2,0
PA,9.1,3.4,9.6,0.4687035858264375,Q2,0
WY,12.1,5.7,12.0,0.7623063865902822,Q4_MostVulnerable,1
TN,1.5,5.2,3.0,0.22384892849565033,Q1_LeastVulnerable,0
OR,10.3,7.1,10.2,0.7170061531932951,Q4_MostVulnerable,1
NC,9.1,6.1,11.9,0.7180670485890092,Q4_MostVulnerable,1
LA,7.2,5.3,12.1,0.6322406110757478,Q3,0
OK,5.1,4.6,7.3,0.34394228729047316,Q2,0
OK,3.2,4.7,6.7,0.28479736897941865,Q1_LeastVulnerable,0
NY,2.2,2.0,10.5,0.27047528113727987,Q1_LeastVulnerable,0
SC,11.6,3.5,13.1,0.6424782516443879,Q3,0
MA,2.6,2.9,5.1,0.12258646297475069,Q1_LeastVulnerable,0
CA,3.5,1.8,5.5,0.10725652450668365,Q1_LeastVulnerable,0
MO,9.7,3.3,11.7,0.5579779333757692,Q3,0
GA,0.8,1.2,3.4,0.024984086569064288,Q1_LeastVulnerable,0
KY,8.1,8.1,11.2,0.7284638234670062,Q4_MostVulnerable,1
AL,5.9,4.0,8.6,0.3772544027158922,Q2,0
KY,9.1,5.3,10.6,0.6268300445576066,Q3,0
SC,4.5,1.5,6.7,0.16035433906216848,Q1_LeastVulnerable,0
MS,6.8,1.3,7.2,0.23567791215786124,Q1_LeastVulnerable,0
AL,9.9,3.7,12.9,0.615637598132824,Q3,0
MI,15.4,8.8,12.2,0.8982601315510291,Q4_MostVulnerable,1
IL,5.4,4.1,6.9,0.30691703798005515,Q2,0
MI,5.2,4.5,7.4,0.3445257797581158,Q2,0
KY,3.3,4.1,7.0,0.25806280500742623,Q1_LeastVulnerable,0
VA,6.9,3.2,6.4,0.279439847231063,Q1_LeastVulnerable,0
AR,12.9,8.0,10.3,0.7887757267133461,Q4_MostVulnerable,1
ND,10.9,4.3,9.2,0.5465733078718438,Q3,0
TN,10.3,7.2,11.8,0.7809251007850625,Q4_MostVulnerable,1
WA,12.3,6.3,9.4,0.696053469127944,Q3,0
CO,5.4,0.9,4.2,0.11855506047103757,Q1_LeastVulnerable,0
MS,0.5,1.0,1.3,0.013049013367281986,Q1_LeastVulnerable,0
AR,4.9,0.8,4.5,0.10577127095268407,Q1_LeastVulnerable,0
MN,11.7,7.3,13.6,0.8515807341396138,Q4_MostVulnerable,1
CA,3.9,3.1,7.0,0.2132399745385105,Q1_LeastVulnerable,0
TN,12.2,2.3,12.1,0.5744748567791216,Q3,0
CA,7.5,4.8,9.8,0.5264162953532782,Q3,0
MN,8.6,3.8,9.4,0.47353065987693616,Q2,0
MS,12.0,3.4,10.9,0.5812115425419053,Q3,0
WA,6.0,6.3,10.1,0.5769679609590495,Q3,0
NY,17.1,7.3,13.9,0.9231911733503076,Q4_MostVulnerable,1
IL,7.6,3.8,11.6,0.5346912794398472,Q3,0
GA,16.8,6.4,14.6,0.8988436240186717,Q4_MostVulnerable,1
CA,8.9,2.4,8.2,0.3599618077657543,Q2,0
PA,5.2,1.6,6.6,0.17600254614894972,Q1_LeastVulnerable,0
OH,11.2,7.3,9.2,0.7008805431784425,Q3,0
NJ,9.1,4.0,12.0,0.5950562274559729,Q3,0
AR,2.8,2.9,5.6,0.13706768512624656,Q1_LeastVulnerable,0
PA,14.9,3.4,10.8,0.6182367918523234,Q3,0
NY,10.3,3.1,10.8,0.5281137279864206,Q3,0
WA,15.8,7.6,12.7,0.896509654148101,Q4_MostVulnerable,1
NE,8.9,5.2,10.0,0.5946849140674729,Q3,0
IL,4.5,6.0,11.0,0.5602058137067685,Q3,0
KY,9.2,6.8,11.4,0.7303734351792913,Q4_MostVulnerable,1
CO,9.1,4.4,9.6,0.5315085932527054,Q3,0
OK,5.3,4.3,4.8,0.26416295353278163,Q1_LeastVulnerable,0
OH,5.9,3.3,6.9,0.272225758540208,Q1_LeastVulnerable,0
FL,7.3,7.3,10.1,0.6495332060258858,Q3,0
CO,15.7,8.4,10.5,0.8366221090600466,Q4_MostVulnerable,1
CA,1.5,2.7,10.0,0.2677699978782092,Q1_LeastVulnerable,0
UT,6.5,4.2,8.3,0.39412263950774457,Q2,0
FL,15.8,8.9,13.0,0.9212815616380224,Q4_MostVulnerable,1
IA,2.8,3.7,5.1,0.17032675578187992,Q1_LeastVulnerable,0
ID,23.8,11.5,17.9,0.9979842987481434,Q4_MostVulnerable,1
LA,12.0,2.3,8.7,0.4403776787608742,Q2,0
OH,3.6,3.8,11.2,0.4120517716953109,Q2,0
TX,8.9,3.9,12.1,0.5874177806068321,Q3,0
CO,4.9,6.1,9.4,0.508646297475069,Q3,0
OH,4.6,5.7,4.5,0.3273923191173351,Q2,0
IA,9.3,4.8,10.1,0.583916825800976,Q3,0
WV,1.2,4.7,8.0,0.29800551665605773,Q2,0
IL,1.6,5.2,7.0,0.29768724803734353,Q2,0
AL,9.5,5.0,7.8,0.507585402079355,Q3,0
MN,5.4,7.3,6.4,0.45204752811372795,Q2,0
CO,10.9,5.2,9.6,0.6210481646509655,Q3,0
AR,7.8,4.0,7.7,0.39645660937831534,Q2,0
OH,4.7,4.7,10.4,0.4639295565457246,Q2,0
OK,11.4,4.9,6.8,0.5053044769785698,Q3,0
MA,9.1,4.8,10.8,0.6054530023339698,Q3,0
NC,23.0,11.0,13.9,0.9722575854020793,Q4_MostVulnerable,1
MS,5.6,3.7,5.9,0.25572883513685546,Q1_LeastVulnerable,0
NY,2.9,0.3,2.4,0.04105665181413112,Q1_LeastVulnerable,0
NV,14.3,6.8,11.0,0.8079248886059834,Q4_MostVulnerable,1
NC,6.9,3.0,11.5,0.4677487799702949,Q2,0
FL,3.3,4.3,7.2,0.2784850413749204,Q1_LeastVulnerable,0
GA,9.4,5.9,7.3,0.5366008911521324,Q3,0
MD,8.7,6.8,11.4,0.7186505410566518,Q4_MostVulnerable,1
MD,7.6,5.6,11.3,0.6345745809463187,Q3,0
PA,10.9,6.9,10.6,0.7388075535752175,Q4_MostVulnerable,1
KS,5.5,2.7,11.8,0.4221302779545937,Q2,0
CO,13.9,7.4,13.6,0.8890833863781031,Q4_MostVulnerable,1
GA,10.1,8.0,11.4,0.7802355187778485,Q4_MostVulnerable,1
FL,3.1,1.9,5.0,0.09166136218968811,Q1_LeastVulnerable,0
OK,11.1,8.0,11.8,0.8148207086781243,Q4_MostVulnerable,1
MI,6.2,3.0,8.5,0.32389136431147886,Q2,0
OH,23.2,7.7,17.6,0.9724167197114365,Q4_MostVulnerable,1
LA,5.3,4.0,6.3,0.2774771907489922,Q1_LeastVulnerable,0
TX,3.3,4.1,6.9,0.2546679397411415,Q1_LeastVulnerable,0
WI,4.8,4.8,5.8,0.30150647146191384,Q2,0
NC,6.7,2.6,4.1,0.20103967748779972,Q1_LeastVulnerable,0
TX,6.8,4.7,10.4,0.5227031614682792,Q3,0
MN,10.8,4.2,7.4,0.46610439210693827,Q2,0
VA,2.0,0.4,6.2,0.0734139613834076,Q1_LeastVulnerable,0
TN,3.9,1.8,7.6,0.18284532145130492,Q1_LeastVulnerable,0
WI,8.1,3.3,9.7,0.44356036494801615,Q2,0
NM,2.7,3.6,5.8,0.1771164863144494,Q1_LeastVulnerable,0
PA,11.6,7.2,11.3,0.7896244430299172,Q4_MostVulnerable,1
MS,4.0,1.0,8.0,0.1832696796095905,Q1_LeastVulnerable,0
GA,5.5,4.2,9.2,0.4040420114576702,Q2,0
IA,2.6,1.0,9.8,0.2273498833015065,Q1_LeastVulnerable,0
TX,2.4,3.7,6.7,0.20512412476129852,Q1_LeastVulnerable,0
CA,14.0,5.3,12.1,0.7713239974538509,Q4_MostVulnerable,1
NV,7.0,2.5,6.7,0.2611924464247825,Q1_LeastVulnerable,0
KS,4.5,4.6,8.1,0.3608635688521112,Q2,0
KY,12.0,4.7,12.4,0.7109590494377255,Q4_MostVulnerable,1
TX,22.1,8.2,15.7,0.9726288987905792,Q4_MostVulnerable,1
TN,6.6,0.6,9.4,0.3050604710375557,Q2,0
NH,14.1,7.6,11.5,0.8481328241035434,Q4_MostVulnerable,1
HI,13.0,7.1,12.9,0.8518459579885422,Q4_MostVulnerable,1
MI,9.0,4.7,11.3,0.6156906429026098,Q3,0
LA,7.2,1.9,10.4,0.38791640144281775,Q2,0
IA,19.9,9.8,15.2,0.9788881816252918,Q4_MostVulnerable,1
CA,3.0,1.9,4.4,0.08290897517504775,Q1_LeastVulnerable,0
MS,15.8,6.1,11.7,0.8216634839804794,Q4_MostVulnerable,1
IL,6.5,7.4,9.4,0.5976554211754721,Q3,0
NC,5.5,2.6,12.7,0.44032463399108845,Q2,0
IN,2.5,3.9,5.6,0.1867175896456609,Q1_LeastVulnerable,0
LA,6.4,4.8,9.1,0.4632930193082962,Q2,0
CA,2.8,3.4,5.3,0.15642902609802675,Q1_LeastVulnerable,0
WI,14.1,6.7,10.1,0.7672925949501379,Q4_MostVulnerable,1
MN,7.8,4.9,7.5,0.4481222151495863,Q2,0
AZ,11.4,5.8,6.5,0.5449289200084871,Q3,0
MS,6.6,3.9,11.0,0.48939104604286016,Q3,0
TX,10.8,7.5,5.9,0.5768088266496924,Q3,0
PA,4.4,1.3,6.7,0.15414810099724166,Q1_LeastVulnerable,0
OH,5.6,5.2,5.5,0.34160831741990244,Q2,0
CO,3.8,4.4,5.1,0.23626140462550393,Q1_LeastVulnerable,0
NY,11.6,6.5,13.6,0.8230956927646934,Q4_MostVulnerable,1
PA,5.0,5.2,7.9,0.40176108635688523,Q2,0
MT,11.5,5.3,8.8,0.6043921069382558,Q3,0
TX,0.6,0.0,4.1,0.01718650541056652,Q1_LeastVulnerable,0
ID,16.7,6.9,11.8,0.8632505834924676,Q4_MostVulnerable,1
GA,6.7,2.5,8.3,0.3095162316995544,Q2,0
TX,11.2,4.3,10.9,0.6222681943560365,Q3,0
NY,0.6,0.3,9.1,0.1644387863356673,Q1_LeastVulnerable,0
AL,1.5,1.7,1.9,0.037714831317632085,Q1_LeastVulnerable,0
IA,23.8,8.3,16.8,0.98026734563972,Q4_MostVulnerable,1
TX,5.3,0.0,7.0,0.17133460640780818,Q1_LeastVulnerable,0
AZ,15.9,7.8,14.9,0.9335879482283046,Q4_MostVulnerable,1
AL,4.1,6.6,7.8,0.4445682155739444,Q2,0
ID,8.3,5.4,10.3,0.6018990027583281,Q3,0
UT,7.6,4.0,9.5,0.46403564608529607,Q2,0
TX,4.3,3.2,5.3,0.18077657542966263,Q1_LeastVulnerable,0
MS,7.2,3.5,11.0,0.4833969870570762,Q2,0
MO,3.0,3.0,8.1,0.22931253978357735,Q1_LeastVulnerable,0
IN,17.9,7.3,15.8,0.9465839168258009,Q4_MostVulnerable,1
GA,8.2,3.2,11.6,0.5152768936982813,Q3,0
SD,7.2,6.7,9.4,0.5973901973265435,Q3,0
CA,2.9,0.6,9.4,0.2114894971355824,Q1_LeastVulnerable,0
MI,9.4,5.9,10.4,0.6599299809038829,Q3,0
NY,2.7,2.7,5.9,0.13239974538510502,Q1_LeastVulnerable,0
CA,2.9,5.7,6.5,0.331105453002334,Q2,0
MS,4.2,3.8,7.1,0.26559516231699554,Q1_LeastVulnerable,0
MT,1.1,1.8,4.5,0.05007426267769998,Q1_LeastVulnerable,0
OR,2.7,2.4,9.6,0.25811584977721197,Q1_LeastVulnerable,0
GA,8.3,4.5,9.7,0.5233396987057076,Q3,0
IL,8.8,2.9,9.6,0.43634627625716105,Q2,0
MO,2.9,1.7,7.2,0.14417568427753025,Q1_LeastVulnerable,0
WI,10.6,2.5,16.3,0.6081582855930405,Q3,0
FL,11.8,4.2,8.6,0.532251220029705,Q3,0
WI,12.6,5.9,9.6,0.6905898578400169,Q3,0
OH,14.0,6.7,9.2,0.7271907489921494,Q4_MostVulnerable,1
TN,6.3,0.9,7.7,0.23116910672607682,Q1_LeastVulnerable,0
CA,5.0,3.3,8.0,0.28697220454063227,Q1_LeastVulnerable,0
IL,7.2,5.0,7.7,0.44626564820708675,Q2,0
CA,8.9,4.4,8.4,0.47666030129429243,Q2,0
KS,12.4,4.8,11.5,0.6995013791640144,Q3,0
WI,1.8,1.9,4.9,0.06773817101633779,Q1_LeastVulnerable,0
CA,9.5,4.0,10.4,0.546361128792701,Q3,0
MO,6.5,3.0,10.5,0.41438574156588165,Q2,0
AL,7.2,4.4,10.0,0.5013261192446424,Q3,0
OH,6.9,7.5,10.2,0.6461383407596011,Q3,0
DE,4.4,2.2,9.4,0.2816677275620624,Q1_LeastVulnerable,0
CA,8.6,4.1,9.9,0.5133672819859961,Q3,0
IN,9.5,4.8,9.4,0.5589857840016974,Q3,0
PA,9.2,3.7,8.0,0.42419902397623593,Q2,0
CA,5.4,5.3,6.9,0.38308932739231905,Q2,0
FL,6.2,0.3,7.0,0.19759176745172924,Q1_LeastVulnerable,0
AL,1.3,1.6,7.1,0.11266709102482496,Q1_LeastVulnerable,0
WA,4.1,4.5,7.8,0.33206025885847656,Q2,0
NV,2.2,2.2,7.5,0.157436876723955,Q1_LeastVulnerable,0
OH,12.3,4.5,8.8,0.5693825588796945,Q3,0
NY,4.9,4.1,10.3,0.42557818799066416,Q2,0
CO,8.6,5.9,8.4,0.559410142159983,Q3,0
NV,7.5,4.6,6.6,0.38823467006153195,Q2,0
CA,6.8,2.8,7.5,0.2948228304689157,Q2,0
KY,2.9,3.6,11.4,0.3922660725652451,Q2,0
MO,5.8,3.1,7.1,0.2666560577127095,Q1_LeastVulnerable,0
MO,14.3,7.4,11.5,0.8462232123912582,Q4_MostVulnerable,1
CA,12.1,7.8,10.6,0.785805219605347,Q4_MostVulnerable,1
AZ,15.8,2.8,12.6,0.6530872056015277,Q3,0
SC,16.9,7.2,11.9,0.8779439847231063,Q4_MostVulnerable,1
OK,7.2,1.5,8.9,0.3171546785486951,Q2,0
CA,11.7,9.2,13.0,0.8679715680033949,Q4_MostVulnerable,1
CA,5.9,3.1,8.6,0.32558879694462123,Q2,0
TX,8.0,5.5,6.8,0.4639295565457246,Q2,0
PA,8.5,4.5,8.5,0.47814555484829196,Q2,0
WY,11.7,4.3,9.7,0.5838637810311903,Q3,0
GA,13.9,4.8,12.1,0.7399214937407171,Q4_MostVulnerable,1
MI,7.4,6.6,11.4,0.6787608741778062,Q3,0
GA,8.5,6.0,9.0,0.5873647358370465,Q3,0
NM,7.0,7.0,8.3,0.555537873965627,Q3,0
CA,8.4,4.6,12.7,0.6347337152556758,Q3,0
CA,7.9,4.8,10.7,0.5718226182898366,Q3,0
CA,10.6,4.8,11.5,0.6656588160407383,Q3,0
OH,4.1,2.8,11.0,0.3620305537873965,Q2,0
MI,4.9,1.9,8.4,0.24061107574793125,Q1_LeastVulnerable,0
NM,13.1,6.1,7.6,0.6264587311691067,Q3,0
